Genome_ID,Gene,Reference_ID,Chromosome_or_Contig,Strand,Reference_hit_group,Start,End,HSP_count,Query_length,Query_covered_bp,Combined_query_coverage,Weighted_percent_identity,Total_bitscore,Best_evalue,Total_alignment_length,Combined_query_coverage_percent,Pass_coverage_filter
GCA_001292635.1,TRI1,TRI1|F_sporotrichioides,JXCE01000207.1,+,1,10377,12233,5,1629,1629,1.0,97.00679780085524,2755,0.0,1637,100.0,True
GCA_019054615.1,TRI14,TRI14|F_graminearum_PH-1,JAHKNR010000001.1,-,1,3465408,3466335,1,1116,928,0.8315412186379928,85.129,950,0.0,928,83.15412186379928,True
GCA_019054615.1,TRI14,TRI14|F_poae,JAHKNR010000001.1,-,1,3465408,3466332,1,928,925,0.9967672413793104,89.297,1160,0.0,925,99.67672413793103,True
GCA_019054615.1,TRI16,TRI16|TRI16_Fsporotrichioides_,JAHKNR010000004.1,-,1,4741614,4743095,1,1482,1482,1.0,98.718,2632,0.0,1482,100.0,True
GCA_019054615.1,TRI17,TRI17|F_graminearum_PH-1,JAHKNR010000004.1,+,1,1340764,1341525,1,756,756,1.0,91.146,1026,0.0,768,100.0,True
GCA_019054615.1,TRI20,TRI20|F_graminearum_PH-1,JAHKNR010000004.1,-,1,1329221,1329921,1,749,701,0.9359145527369827,89.586,891,0.0,701,93.59145527369826,True
GCA_019054615.1,TRI21,TRI21|F_graminearum_PH-1,JAHKNR010000004.1,+,1,1325765,1326558,1,827,794,0.9600967351874244,93.199,1168,0.0,794,96.00967351874245,True
GCA_019054615.1,TRI22,TRI22|Fusarium_graminearum_PH-1,JAHKNR010000001.1,+,1,4254275,4256083,3,1681,1679,0.998810232004759,92.31208160851568,2384,0.0,1691,99.88102320047591,True
GCA_019054615.1,TRI101,TRI101|Fusarium_graminearum_PH-1,JAHKNR010000001.1,-,1,4247496,4250015,2,2469,2466,0.9987849331713244,91.83152122927619,3438,0.0,2473,99.87849331713244,True
GCA_019054615.1,TRI201,TRI201|Fusarium_graminearum_PH-1,JAHKNR010000001.1,-,1,4251850,4252741,2,1267,840,0.6629834254143646,94.53001545778835,1300,0.0,841,66.29834254143645,False
GCA_019054645.1,TRI1,TRI1|F_sporotrichioides,JAHKNS010000004.1,+,1,7432269,7434127,4,1629,1561,0.958256599140577,98.27686981493298,2747,0.0,1567,95.82565991405771,True
GCA_019054645.1,TRI5,TRI5|Fusarium_graminearum,JAHKNS010000002.1,-,1,3594427,3595609,2,1128,1126,0.99822695035461,86.99092920353982,1262,0.0,1130,99.822695035461,True
GCA_019054645.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,JAHKNS010000002.1,-,1,3594425,3595609,1,1185,1185,1.0,98.228,2073,0.0,1185,100.0,True
GCA_019054645.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,JAHKNS010000002.1,-,1,3594425,3595080,1,1128,659,0.5842198581560284,85.93,699,0.0,661,58.42198581560284,False
GCA_019054645.1,TRI5,TRI5|Fusarium_poae,JAHKNS010000002.1,-,1,3594425,3595609,2,1134,1134,1.0,89.9470925925926,1454,0.0,1134,100.0,True
GCA_019054645.1,TRI6,TRI6|Fusarium_graminearum,JAHKNS010000002.1,-,1,3597911,3598564,1,657,657,1.0,85.54,684,0.0,657,100.0,True
GCA_019054645.1,TRI6,TRI6|Fusarium_sporotrichioides,JAHKNS010000002.1,-,1,3597911,3598564,1,657,657,1.0,92.085,922,0.0,657,100.0,True
GCA_019054645.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,JAHKNS010000002.1,-,1,3597911,3598564,1,657,657,1.0,85.106,667,0.0,658,100.0,True
GCA_019054645.1,TRI6,TRI6|Fusarium_poae,JAHKNS010000002.1,-,1,3597911,3598564,2,693,664,0.9581529581529582,87.50007831325301,764,2.51e-171,664,95.81529581529583,True
GCA_019054645.1,TRI8,TRI8|Fusarium_graminearum_PH-1,JAHKNS010000002.1,+,1,3606832,3608160,1,1338,1323,0.9887892376681614,81.825,1103,0.0,1337,98.87892376681614,True
GCA_019054645.1,TRI8,TRI8|Fusarium_sporotrichioides,JAHKNS010000002.1,+,1,3606832,3608175,1,1344,1344,1.0,99.554,2449,0.0,1344,100.0,True
GCA_019054645.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,JAHKNS010000002.1,+,1,3606832,3608060,1,1299,1225,0.9430331023864511,81.361,992,0.0,1234,94.30331023864511,True
GCA_019054645.1,TRI8,TRI8|Fusarium_poae,JAHKNS010000002.1,+,1,3606832,3608175,1,1341,1341,1.0,84.993,1360,0.0,1346,100.0,True
GCA_019054645.1,TRI11,TRI11|Fusarium_graminearum_PH-1,JAHKNS010000002.1,+,1,3590468,3590620,1,1479,153,0.10344827586206896,84.314,150,2.3800000000000002e-35,153,10.344827586206897,False
GCA_019054645.1,TRI11,TRI11|Fusarium_sporotrichioides,JAHKNS010000002.1,+,1,3588895,3590620,1,1722,1722,1.0,99.01500000000001,3090,0.0,1726,100.0,True
GCA_019054645.1,TRI11,TRI11|Fusarium_pseudograminearum,JAHKNS010000002.1,+,1,3588996,3589780,1,1479,785,0.530764029749831,87.643,913,0.0,785,53.0764029749831,False
GCA_019054645.1,TRI11,TRI11|Fusarium_pseudograminearum,JAHKNS010000002.1,+,2,3590468,3590620,1,1479,153,0.10344827586206896,83.66,145,1.11e-33,153,10.344827586206897,False
GCA_019054645.1,TRI11,TRI11|Fusarium_poae,JAHKNS010000002.1,+,1,3588993,3590151,2,1479,1104,0.7464503042596349,89.31197101449276,1387,0.0,1104,74.64503042596348,True
GCA_019054645.1,TRI12,TRI12|Fusarium_graminearum,JAHKNS010000002.1,+,1,3587787,3588318,1,1872,533,0.2847222222222222,80.261,396,3.5200000000000004e-109,537,28.47222222222222,False
GCA_019054645.1,TRI12,TRI12|Fusarium_sporotrichioides,JAHKNS010000002.1,+,1,3586352,3588253,1,1902,1902,1.0,99.211,3430,0.0,1902,100.0,True
GCA_019054645.1,TRI12,TRI12|Fusarium_pseudograminearum,JAHKNS010000002.1,+,1,3586363,3586969,1,1797,604,0.3361157484696717,82.026,508,4.15e-143,612,33.611574846967166,False
GCA_019054645.1,TRI13,TRI13|Fusarium_poae,JAHKNS010000002.1,+,1,3583750,3585575,2,1764,1754,0.9943310657596371,85.17248217317488,1800,0.0,1767,99.43310657596372,True
GCA_019054645.1,TRI7,TRI7|Fusarium_poae,JAHKNS010000002.1,-,1,3605324,3606175,1,1398,851,0.6087267525035766,83.70500000000001,802,0.0,853,60.87267525035765,False
GCA_019054645.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,JAHKNS010000002.1,-,1,3603189,3603977,1,1554,780,0.5019305019305019,83.523,728,0.0,789,50.19305019305019,False
GCA_019054645.1,TRI3,TRI3|Fusarium_poae,JAHKNS010000002.1,-,1,3602203,3602498,2,1560,244,0.1564102564102564,88.57142857142857,297,1.94e-36,245,15.64102564102564,False
GCA_019054645.1,TRI3,TRI3|Fusarium_poae,JAHKNS010000002.1,-,2,3603189,3603969,1,1560,781,0.5006410256410256,85.332,806,0.0,784,50.06410256410256,False
GCA_019054645.1,TRI4,TRI4|F_graminearum_PH-1,JAHKNS010000002.1,+,1,3599688,3600947,2,1563,1201,0.7683941138835573,86.9712091286307,1349,0.0,1205,76.83941138835573,True
GCA_019054645.1,TRI4,TRI4|Fusarium_pseudograminearum,JAHKNS010000002.1,+,1,3599688,3600954,2,1563,1209,0.7735124760076776,85.843612345679,1284,0.0,1215,77.35124760076776,True
GCA_019054645.1,TRI4,TRI4|Fusarium_poae,JAHKNS010000002.1,+,1,3599989,3601430,3,1563,1311,0.8387715930902111,88.5667599085366,1592,0.0,1312,83.87715930902111,True
GCA_019054645.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,JAHKNS010000002.1,-,1,3592474,3593352,1,1263,879,0.6959619952494062,85.455,915,0.0,880,69.59619952494062,False
GCA_019054645.1,TRI10,TRI10|Fusarium_poae,JAHKNS010000002.1,-,1,3592470,3593808,2,1263,1262,0.9992082343626286,87.6585253164557,1471,0.0,1264,99.92082343626286,True
GCA_019054645.1,TRI9,TRI9|XM_044858471.1:1-132,JAHKNS010000002.1,+,1,3591707,3591838,1,132,132,1.0,88.636,161,8.25e-40,132,100.0,True
GCA_019054645.1,TRI14,TRI14|F_graminearum_PH-1,JAHKNS010000002.1,-,1,3581809,3582736,1,1116,928,0.8315412186379928,85.453,966,0.0,928,83.15412186379928,True
GCA_019054645.1,TRI14,TRI14|F_poae,JAHKNS010000002.1,-,1,3581809,3582733,1,928,925,0.9967672413793104,89.405,1166,0.0,925,99.67672413793103,True
GCA_019054645.1,TRI16,TRI16|TRI16_Fsporotrichioides_,JAHKNS010000004.1,-,1,7436731,7438212,1,1482,1482,1.0,98.381,2604,0.0,1482,100.0,True
GCA_019054645.1,TRI17,TRI17|F_graminearum_PH-1,JAHKNS010000004.1,+,1,4054895,4055656,1,756,756,1.0,91.146,1026,0.0,768,100.0,True
GCA_019054645.1,TRI20,TRI20|F_graminearum_PH-1,JAHKNS010000004.1,-,1,4043352,4044052,1,749,701,0.9359145527369827,89.301,880,0.0,701,93.59145527369826,True
GCA_019054645.1,TRI21,TRI21|F_graminearum_PH-1,JAHKNS010000004.1,+,1,4039896,4040689,1,827,794,0.9600967351874244,93.199,1168,0.0,794,96.00967351874245,True
GCA_019054645.1,TRI22,TRI22|Fusarium_graminearum_PH-1,JAHKNS010000002.1,+,1,4369172,4370980,3,1681,1679,0.998810232004759,92.30759349112425,2384,0.0,1690,99.88102320047591,True
GCA_019054645.1,TRI101,TRI101|Fusarium_graminearum_PH-1,JAHKNS010000002.1,-,1,4362393,4364912,2,2469,2466,0.9987849331713244,91.87245248685807,3443,0.0,2473,99.87849331713244,True
GCA_019054645.1,TRI201,TRI201|Fusarium_graminearum_PH-1,JAHKNS010000002.1,-,1,4366747,4367638,2,1267,840,0.6629834254143646,94.29264684898929,1288,0.0,841,66.29834254143645,False
GCA_019343145.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP079833.1,+,1,287561,289267,4,1539,1539,1.0,97.01669066147859,2596,0.0,1542,100.0,True
GCA_019343145.1,TRI5,TRI5|Fusarium_graminearum,CP079829.1,-,1,3598294,3599484,2,1128,1128,1.0,95.65610460992907,1813,0.0,1128,100.0,True
GCA_019343145.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP079829.1,-,1,3598296,3599484,1,1185,1183,0.9983122362869198,85.163,1210,0.0,1193,99.83122362869197,True
GCA_019343145.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP079829.1,-,1,3598296,3599484,2,1128,1126,0.99822695035461,94.67130461811722,1749,0.0,1126,99.822695035461,True
GCA_019343145.1,TRI5,TRI5|Fusarium_poae,CP079829.1,-,1,3598296,3599484,2,1134,1132,0.9982363315696648,86.58454280670786,1244,0.0,1133,99.82363315696648,True
GCA_019343145.1,TRI6,TRI6|Fusarium_graminearum,CP079829.1,-,1,3602345,3603001,1,657,657,1.0,96.804,1098,0.0,657,100.0,True
GCA_019343145.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP079829.1,-,1,3602345,3603001,1,657,657,1.0,95.586,1053,0.0,657,100.0,True
GCA_019343145.1,TRI6,TRI6|Fusarium_poae,CP079829.1,-,1,3602345,3603001,2,693,664,0.9581529581529582,87.0679022556391,751,1.85e-167,665,95.81529581529583,True
GCA_019343145.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP079829.1,+,1,3611459,3612795,1,1338,1338,1.0,98.954,2392,0.0,1338,100.0,True
GCA_019343145.1,TRI8,TRI8|Fusarium_sporotrichioides,CP079829.1,+,1,3611459,3612780,1,1344,1329,0.9888392857142857,82.063,1118,0.0,1338,98.88392857142857,True
GCA_019343145.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP079829.1,+,1,3611464,3612717,1,1299,1249,0.9615088529638183,87.133,1413,0.0,1259,96.15088529638183,True
GCA_019343145.1,TRI8,TRI8|Fusarium_poae,CP079829.1,+,1,3611464,3612795,1,1341,1336,0.9962714392244594,79.851,963,0.0,1345,99.62714392244594,True
GCA_019343145.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP079829.1,+,1,3592702,3594331,4,1479,1431,0.9675456389452333,98.19064857341684,2513,0.0,1437,96.75456389452333,True
GCA_019343145.1,TRI11,TRI11|Fusarium_sporotrichioides,CP079829.1,+,1,3592597,3594331,1,1722,1722,1.0,84.413,1685,0.0,1745,100.0,True
GCA_019343145.1,TRI11,TRI11|Fusarium_pseudograminearum,CP079829.1,+,1,3592706,3594331,4,1479,1427,0.964841108857336,93.99842288904395,2172,0.0,1433,96.4841108857336,True
GCA_019343145.1,TRI11,TRI11|Fusarium_poae,CP079829.1,+,1,3592706,3594109,2,1479,952,0.6436781609195402,86.86970273109243,1067,0.0,952,64.36781609195403,False
GCA_019343145.1,TRI12,TRI12|Fusarium_graminearum,CP079829.1,+,1,3590064,3592039,3,1872,1872,1.0,99.19868376068375,3373,0.0,1872,100.0,True
GCA_019343145.1,TRI12,TRI12|Fusarium_sporotrichioides,CP079829.1,+,1,3590086,3591942,1,1902,1861,0.9784437434279706,80.697,1439,0.0,1865,97.84437434279705,True
GCA_019343145.1,TRI12,TRI12|Fusarium_pseudograminearum,CP079829.1,+,1,3590064,3591958,3,1797,1791,0.996661101836394,92.5222767857143,2565,0.0,1792,99.6661101836394,True
GCA_019343145.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP079829.1,-,1,3607023,3608615,3,1554,1393,0.8963963963963963,92.03170638908828,1959,0.0,1393,89.63963963963964,True
GCA_019343145.1,TRI4,TRI4|F_graminearum_PH-1,CP079829.1,+,1,3604159,3605901,4,1563,1555,0.9948816378758797,96.5915421221865,2578,0.0,1555,99.48816378758796,True
GCA_019343145.1,TRI4,TRI4|Fusarium_pseudograminearum,CP079829.1,+,1,3604159,3605901,4,1563,1563,1.0,97.1245284345048,2641,0.0,1565,100.0,True
GCA_019343145.1,TRI4,TRI4|Fusarium_poae,CP079829.1,+,1,3604460,3605901,2,1563,1152,0.7370441458733206,85.9501136166522,1229,0.0,1153,73.70441458733205,True
GCA_019343145.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP079829.1,-,1,3596287,3597636,2,1263,1263,1.0,93.90313301662708,1904,0.0,1263,100.0,True
GCA_019343145.1,TRI10,TRI10|Fusarium_poae,CP079829.1,-,1,3597260,3597636,1,1263,378,0.2992874109263658,88.09499999999998,448,6.07e-125,378,29.928741092636578,False
GCA_019343145.1,TRI9,TRI9|F_graminearum_PH-1,CP079829.1,+,1,3595557,3595685,1,132,130,0.9848484848484849,97.692,222,3.56e-58,130,98.48484848484848,True
GCA_019343145.1,TRI9,TRI9|XM_044858471.1:1-132,CP079829.1,+,1,3595557,3595683,1,132,128,0.9696969696969697,87.5,147,2.2000000000000002e-35,128,96.96969696969697,True
GCA_019343145.1,TRI14,TRI14|F_graminearum_PH-1,CP079829.1,-,1,3585848,3587016,2,1116,1116,1.0,99.01616279069768,2005,0.0,1118,100.0,True
GCA_019343145.1,TRI14,TRI14|F_poae,CP079829.1,-,1,3585887,3586774,1,928,888,0.9568965517241379,87.72499999999998,1037,0.0,888,95.6896551724138,True
GCA_019343145.1,TRI17,TRI17|F_graminearum_PH-1,CP079831.1,-,1,3441677,3442432,1,756,756,1.0,99.074,1358,0.0,756,100.0,True
GCA_019343145.1,TRI20,TRI20|F_graminearum_PH-1,CP079831.1,+,1,3454610,3455307,1,749,698,0.931909212283044,99.713,1279,0.0,698,93.1909212283044,True
GCA_019343145.1,TRI21,TRI21|F_graminearum_PH-1,CP079831.1,-,1,3457910,3458736,1,827,827,1.0,99.879,1522,0.0,827,100.0,True
GCA_019343145.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP079829.1,+,1,4386671,4388345,1,1681,1681,1.0,99.34600000000002,3038,0.0,1681,100.0,True
GCA_019343145.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP079829.1,-,1,4380100,4382565,1,2469,2467,0.9991899554475496,98.744,4383,0.0,2468,99.91899554475496,True
GCA_019343145.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP079829.1,-,1,4383806,4385123,2,1267,1267,1.0,98.73831309148265,2254,0.0,1268,100.0,True
GCA_020991245.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP087871.1,+,1,291505,293259,5,1539,1539,1.0,97.34282372002593,2625,0.0,1543,100.0,True
GCA_020991245.1,TRI5,TRI5|Fusarium_graminearum,CP087872.1,+,1,5405852,5407038,2,1128,1128,1.0,100.0,2085,0.0,1128,100.0,True
GCA_020991245.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP087872.1,+,1,5405852,5407036,1,1185,1183,0.9983122362869198,85.017,1201,0.0,1188,99.83122362869197,True
GCA_020991245.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP087872.1,+,1,5405852,5407036,2,1128,1126,0.99822695035461,95.55981793960923,1803,0.0,1126,99.822695035461,True
GCA_020991245.1,TRI5,TRI5|Fusarium_poae,CP087872.1,+,1,5405852,5407036,2,1134,1132,0.9982363315696648,86.86066049382717,1260,0.0,1134,99.82363315696648,True
GCA_020991245.1,TRI6,TRI6|Fusarium_graminearum,CP087872.1,+,1,5402308,5402964,1,657,657,1.0,96.499,1086,0.0,657,100.0,True
GCA_020991245.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP087872.1,+,1,5402308,5402964,1,657,657,1.0,95.282,1042,0.0,657,100.0,True
GCA_020991245.1,TRI6,TRI6|Fusarium_poae,CP087872.1,+,1,5402308,5402964,2,693,664,0.9581529581529582,87.65042168674698,773,4.19e-174,664,95.81529581529583,True
GCA_020991245.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP087872.1,-,1,5392461,5393798,1,1338,1338,1.0,100.0,2471,0.0,1338,100.0,True
GCA_020991245.1,TRI8,TRI8|Fusarium_sporotrichioides,CP087872.1,-,1,5392461,5393798,1,1344,1344,1.0,82.114,1136,0.0,1353,100.0,True
GCA_020991245.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP087872.1,-,1,5392527,5393798,1,1299,1266,0.9745958429561201,87.069,1430,0.0,1276,97.45958429561202,True
GCA_020991245.1,TRI8,TRI8|Fusarium_poae,CP087872.1,-,1,5392461,5393798,1,1341,1341,1.0,80.222,994,0.0,1350,100.0,True
GCA_020991245.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP087872.1,-,1,5410953,5412588,4,1479,1431,0.9675456389452333,100.0,2645,0.0,1431,96.75456389452333,True
GCA_020991245.1,TRI11,TRI11|Fusarium_sporotrichioides,CP087872.1,-,1,5410953,5412693,1,1722,1722,1.0,84.162,1663,0.0,1749,100.0,True
GCA_020991245.1,TRI11,TRI11|Fusarium_pseudograminearum,CP087872.1,-,1,5410953,5412584,4,1479,1424,0.9628127112914131,94.4522198033708,2194,0.0,1424,96.28127112914132,True
GCA_020991245.1,TRI11,TRI11|Fusarium_poae,CP087872.1,-,1,5411180,5412584,2,1479,952,0.6436781609195402,86.97477941176471,1073,0.0,952,64.36781609195403,False
GCA_020991245.1,TRI12,TRI12|Fusarium_graminearum,CP087872.1,-,1,5413251,5415227,3,1872,1872,1.0,100.0,3459,0.0,1872,100.0,True
GCA_020991245.1,TRI12,TRI12|Fusarium_sporotrichioides,CP087872.1,-,1,5413339,5415205,1,1902,1870,0.9831756046267087,80.64,1439,0.0,1875,98.31756046267087,True
GCA_020991245.1,TRI12,TRI12|Fusarium_pseudograminearum,CP087872.1,-,1,5413332,5415227,3,1797,1791,0.996661101836394,92.63382589285713,2578,0.0,1792,99.6661101836394,True
GCA_020991245.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP087872.1,+,1,5396677,5398444,4,1554,1517,0.9761904761904762,92.33303014416775,2172,0.0,1526,97.61904761904762,True
GCA_020991245.1,TRI3,TRI3|Fusarium_poae,CP087872.1,+,1,5396686,5397456,1,1560,777,0.4980769230769231,83.548,721,0.0,778,49.80769230769231,False
GCA_020991245.1,TRI4,TRI4|F_graminearum_PH-1,CP087872.1,-,1,5399398,5401139,4,1563,1563,1.0,100.0,2892,0.0,1565,100.0,True
GCA_020991245.1,TRI4,TRI4|Fusarium_pseudograminearum,CP087872.1,-,1,5399398,5401139,4,1563,1556,0.9955214331413947,96.47224374599102,2575,0.0,1559,99.55214331413947,True
GCA_020991245.1,TRI4,TRI4|Fusarium_poae,CP087872.1,-,1,5399398,5400835,2,1563,1142,0.7306461932181701,86.00184776902887,1223,0.0,1143,73.06461932181702,True
GCA_020991245.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP087872.1,+,1,5407706,5409058,2,1263,1263,1.0,93.91768799368089,1912,0.0,1266,100.0,True
GCA_020991245.1,TRI10,TRI10|Fusarium_poae,CP087872.1,+,1,5407706,5409052,2,1263,1257,0.995249406175772,85.86185067513901,1340,0.0,1259,99.5249406175772,True
GCA_020991245.1,TRI9,TRI9|F_graminearum_PH-1,CP087872.1,-,1,5409654,5409785,1,132,132,1.0,100.0,244,7.98e-65,132,100.0,True
GCA_020991245.1,TRI14,TRI14|F_graminearum_PH-1,CP087872.1,+,1,5418308,5419477,2,1116,1116,1.0,100.0,2066,0.0,1118,100.0,True
GCA_020991245.1,TRI14,TRI14|F_poae,CP087872.1,+,1,5418548,5419438,1,928,891,0.9601293103448276,87.991,1053,0.0,891,96.01293103448276,True
GCA_020991245.1,TRI17,TRI17|F_graminearum_PH-1,CP087873.1,-,1,3547259,3548014,1,756,756,1.0,100.0,1397,0.0,756,100.0,True
GCA_020991245.1,TRI20,TRI20|F_graminearum_PH-1,CP087873.1,+,1,3560333,3561033,1,749,701,0.9359145527369827,100.0,1295,0.0,701,93.59145527369826,True
GCA_020991245.1,TRI21,TRI21|F_graminearum_PH-1,CP087873.1,-,1,3563646,3564439,1,827,794,0.9600967351874244,100.0,1467,0.0,794,96.00967351874245,True
GCA_020991245.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP087872.1,-,1,4624670,4626488,3,1681,1681,1.0,100.0,3113,0.0,1685,100.0,True
GCA_020991245.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP087872.1,+,1,4630760,4633278,2,2469,2469,1.0,100.0,4564,0.0,2471,100.0,True
GCA_020991245.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP087872.1,+,1,4628036,4629405,3,1267,1267,1.0,100.0,2346,0.0,1269,100.0,True
GCA_025258505.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP088257.1,+,1,438493,440246,5,1539,1539,1.0,97.53738107582632,2642,0.0,1543,100.0,True
GCA_025258505.1,TRI5,TRI5|Fusarium_graminearum,CP088258.1,+,1,5472125,5473302,2,1128,1126,0.99822695035461,94.67128419182949,1748,0.0,1126,99.822695035461,True
GCA_025258505.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP088258.1,+,1,5472125,5473304,1,1185,1185,1.0,84.158,1136,0.0,1193,100.0,True
GCA_025258505.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP088258.1,+,1,5472125,5473304,2,1128,1128,1.0,94.94688120567375,1768,0.0,1128,100.0,True
GCA_025258505.1,TRI5,TRI5|Fusarium_poae,CP088258.1,+,1,5472125,5473304,2,1134,1134,1.0,86.09161091549296,1215,0.0,1136,100.0,True
GCA_025258505.1,TRI6,TRI6|Fusarium_graminearum,CP088258.1,+,1,5468534,5469190,1,657,657,1.0,95.441,1048,0.0,658,100.0,True
GCA_025258505.1,TRI6,TRI6|Fusarium_sporotrichioides,CP088258.1,+,1,5468534,5469190,1,657,657,1.0,84.115,632,0.0,661,100.0,True
GCA_025258505.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP088258.1,+,1,5468534,5469190,1,657,657,1.0,95.897,1064,0.0,658,100.0,True
GCA_025258505.1,TRI6,TRI6|Fusarium_poae,CP088258.1,+,1,5468534,5469190,2,693,664,0.9581529581529582,87.81981954887218,779,9.06e-176,665,95.81529581529583,True
GCA_025258505.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP088258.1,-,1,5458486,5459820,1,1338,1338,1.0,88.042,1581,0.0,1338,100.0,True
GCA_025258505.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP088258.1,-,1,5458559,5459820,1,1299,1259,0.9692070823710547,89.258,1574,0.0,1266,96.92070823710547,True
GCA_025258505.1,TRI8,TRI8|Fusarium_poae,CP088258.1,-,1,5458486,5459820,1,1341,1341,1.0,80.783,1031,0.0,1353,100.0,True
GCA_025258505.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP088258.1,-,1,5477301,5478936,4,1479,1425,0.9634888438133874,94.03502105263158,2163,0.0,1425,96.34888438133873,True
GCA_025258505.1,TRI11,TRI11|Fusarium_sporotrichioides,CP088258.1,-,1,5477301,5479041,1,1722,1722,1.0,84.677,1712,0.0,1749,100.0,True
GCA_025258505.1,TRI11,TRI11|Fusarium_pseudograminearum,CP088258.1,-,1,5477301,5478932,4,1479,1421,0.9607843137254902,93.94766220971147,2151,0.0,1421,96.07843137254902,True
GCA_025258505.1,TRI11,TRI11|Fusarium_poae,CP088258.1,-,1,5477528,5478932,3,1479,1266,0.8559837728194726,88.02231363278172,1497,0.0,1269,85.59837728194725,True
GCA_025258505.1,TRI12,TRI12|Fusarium_graminearum,CP088258.1,-,1,5479658,5481594,3,1872,1821,0.9727564102564102,91.78537349397591,2538,0.0,1826,97.27564102564102,True
GCA_025258505.1,TRI12,TRI12|Fusarium_sporotrichioides,CP088258.1,-,1,5479703,5481561,1,1902,1862,0.9789695057833859,80.428,1408,0.0,1870,97.89695057833859,True
GCA_025258505.1,TRI12,TRI12|Fusarium_pseudograminearum,CP088258.1,-,1,5479690,5481594,3,1797,1797,1.0,91.94890560799556,2521,0.0,1801,100.0,True
GCA_025258505.1,TRI12,TRI12|Fusarium_poae,CP088258.1,-,1,5480977,5481594,1,1800,615,0.3416666666666667,80.645,473,1.5300000000000002e-132,620,34.166666666666664,False
GCA_025258505.1,TRI7,TRI7|Fusarium_poae,CP088258.1,+,1,5460472,5461894,2,1398,1378,0.9856938483547926,81.34509110629067,1111,0.0,1383,98.56938483547926,True
GCA_025258505.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP088258.1,+,1,5462694,5464456,4,1554,1519,0.9774774774774775,91.20498110749186,2087,0.0,1535,97.74774774774775,True
GCA_025258505.1,TRI3,TRI3|Fusarium_poae,CP088258.1,+,1,5462703,5463473,1,1560,777,0.4980769230769231,82.776,688,0.0,778,49.80769230769231,False
GCA_025258505.1,TRI4,TRI4|F_graminearum_PH-1,CP088258.1,-,1,5465622,5467363,4,1563,1556,0.9955214331413947,97.4967727856226,2663,0.0,1558,99.55214331413947,True
GCA_025258505.1,TRI4,TRI4|Fusarium_pseudograminearum,CP088258.1,-,1,5465622,5467363,4,1563,1563,1.0,96.872842373963,2621,0.0,1567,100.0,True
GCA_025258505.1,TRI4,TRI4|Fusarium_poae,CP088258.1,-,1,5465622,5467059,2,1563,1149,0.7351247600767754,85.76384895833331,1214,0.0,1152,73.51247600767753,True
GCA_025258505.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP088258.1,+,1,5473983,5475329,2,1263,1263,1.0,93.91768799368089,1912,0.0,1266,100.0,True
GCA_025258505.1,TRI10,TRI10|Fusarium_poae,CP088258.1,+,1,5473983,5475323,2,1263,1257,0.995249406175772,85.39710000000001,1307,0.0,1260,99.5249406175772,True
GCA_025258505.1,TRI9,TRI9|F_graminearum_PH-1,CP088258.1,-,1,5475928,5476059,1,132,132,1.0,99.242,239,3.74e-63,132,100.0,True
