Genome_ID,Species,Chemotype,Toxin_System,Chromosome_or_Contig,Locus_ID,Local_Locus_Number,Gene,Start,End,Strand,Gap_to_previous,Gap_to_next,Multiple_hits_for_gene,Multiple_contigs_for_gene,Representative_HSP_count,Query_length,Query_covered_bp,Combined_query_coverage_percent,Weighted_percent_identity,Total_bitscore,Best_evalue
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073626.1,GCA_037074405.1|CM073626.1|L1,1,TRI17,3559675,3560430,-,,12315.0,False,False,1,756,756,100.0,99.868,1391,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073626.1,GCA_037074405.1|CM073626.1|L1,1,TRI20,3572746,3573446,+,12315.0,2613.0,False,False,1,749,701,93.59145527369826,99.857,1290,0.0
GCA_037074405.1,Fusarium graminearum,15-ADON,TRI,CM073626.1,GCA_037074405.1|CM073626.1|L1,1,TRI21,3576060,3576853,-,2613.0,,False,False,1,827,794,96.00967351874245,99.748,1456,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147677.1,GCA_037213105.1|CP147677.1|L1,1,TRI1,336530,338284,+,,,False,False,5,1539,1539,100.0,97.34286260531432,2625,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L1,1,TRI22,4627805,4629621,-,,1547.0,False,False,3,1681,1681,100.0,99.7626824925816,3089,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L1,1,TRI201,4631169,4632538,+,1547.0,1357.0,False,False,3,1267,1267,100.0,99.6845563435776,2323,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L1,1,TRI101,4633896,4636414,+,1357.0,,False,False,2,2469,2469,100.0,99.59532335087007,4509,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI8,5385139,5386437,-,,612.0,False,False,1,1299,1299,100.0,97.383,2211,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI3,5387050,5388817,+,612.0,956.0,False,False,4,1554,1518,97.68339768339769,95.43364187866928,2444,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI4,5389774,5391515,-,956.0,1168.0,False,False,4,1563,1563,100.0,99.8722287539936,2881,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI6,5392684,5393340,+,1168.0,2886.0,False,False,1,657,657,100.0,96.651,1092,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI5,5396227,5397414,+,2886.0,667.0,False,False,2,1128,1128,100.0,96.45386968085106,1863,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI10,5398082,5399434,+,667.0,600.0,False,False,2,1263,1263,100.0,93.60227883096366,1890,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI9,5400035,5400164,-,600.0,1180.0,False,False,1,132,130,98.48484848484848,99.231,235,4.7e-62
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI11,5401345,5403097,-,1180.0,551.0,False,False,1,1722,1722,100.0,83.011,1552,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI12,5403649,5405629,-,551.0,3074.0,False,False,3,1797,1781,99.10962715637172,95.06191470258136,2803,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147678.1,GCA_037213105.1|CP147678.1|L2,2,TRI14,5408704,5409873,+,3074.0,,False,False,2,1116,1116,100.0,99.91016100178892,2060,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147679.1,GCA_037213105.1|CP147679.1|L1,1,TRI17,3676970,3677725,-,,12293.0,False,False,1,756,756,100.0,100.0,1397,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147679.1,GCA_037213105.1|CP147679.1|L1,1,TRI20,3690019,3690719,+,12293.0,2615.0,False,False,1,749,701,93.59145527369826,100.0,1295,0.0
GCA_037213105.1,Fusarium graminearum,3-ADON,TRI,CP147679.1,GCA_037213105.1|CP147679.1|L1,1,TRI21,3693335,3694128,-,2615.0,,False,False,1,827,794,96.00967351874245,100.0,1467,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147672.1,GCA_037255895.1|CP147672.1|L1,1,TRI1,347881,349634,+,,,False,False,5,1539,1539,100.0,97.27798250162022,2620,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L1,1,TRI22,4676674,4678492,-,,1547.0,False,False,3,1681,1681,100.0,99.82229198813056,3097,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L1,1,TRI201,4680040,4681409,+,1547.0,1357.0,False,False,3,1267,1267,100.0,99.36943104806934,2301,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L1,1,TRI101,4682767,4685285,+,1357.0,,False,False,2,2469,2469,100.0,99.59492391744234,4509,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI8,5439173,5440510,-,,2846.0,False,False,1,1338,1338,100.0,99.776,2455,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI3,5443357,5445120,+,2846.0,953.0,False,False,4,1554,1517,97.61904761904762,92.2671743119266,2167,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI4,5446074,5447815,-,953.0,1168.0,False,False,4,1563,1563,100.0,99.93580575079874,2887,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI6,5448984,5449640,+,1168.0,2880.0,False,False,1,657,657,100.0,96.499,1086,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI5,5452521,5453707,+,2880.0,667.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI10,5454375,5455727,+,667.0,595.0,False,False,2,1263,1263,100.0,93.83851658767772,1907,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI9,5456323,5456454,-,595.0,1156.0,False,False,1,132,132,100.0,100.0,244,7.74e-65
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI11,5457611,5459351,-,1156.0,557.0,False,False,1,1722,1722,100.0,84.057,1652,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI12,5459909,5461885,-,557.0,3090.0,False,False,3,1872,1872,100.0,99.89341506410256,3449,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147673.1,GCA_037255895.1|CP147673.1|L2,2,TRI14,5464976,5466144,+,3090.0,,False,False,2,1116,1116,100.0,97.85301431127012,1933,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147675.1,GCA_037255895.1|CP147675.1|L1,1,TRI17,3555354,3556109,-,,12311.0,False,False,1,756,756,100.0,99.471,1375,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147675.1,GCA_037255895.1|CP147675.1|L1,1,TRI20,3568421,3569121,+,12311.0,2626.0,False,False,1,749,701,93.59145527369826,100.0,1295,0.0
GCA_037255895.1,Fusarium graminearum,15-ADON,TRI,CP147675.1,GCA_037255895.1|CP147675.1|L1,1,TRI21,3571748,3572541,-,2626.0,,False,False,1,827,794,96.00967351874245,99.622,1450,0.0
GCA_038181435.1,Fusarium acuminatum,Not reported ,TRI ,CP151263.1,GCA_038181435.1|CP151263.1|L1,1,TRI21,864807,865603,+,,,False,False,1,827,794,96.00967351874245,80.893,616,1.33e-175
GCA_038181435.1,Fusarium acuminatum,Not reported ,TRI ,CP151266.1,GCA_038181435.1|CP151266.1|L1,1,TRI22,428026,429753,-,,4430.0,False,False,3,1681,1550,92.20701963117192,87.00095752895754,1751,0.0
GCA_038181435.1,Fusarium acuminatum,Not reported ,TRI ,CP151266.1,GCA_038181435.1|CP151266.1|L1,1,TRI101,434184,436488,+,4430.0,,False,False,2,2469,2278,92.26407452409885,84.25883165719283,2191,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167249.1,GCA_041870755.1|CP167249.1|L1,1,TRI16,62720,63945,-,,,False,False,1,1482,1226,82.72604588394063,88.427,1478,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI14,3731431,3732356,-,,1070.0,False,False,1,928,926,99.78448275862068,92.549,1328,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI13,3733427,3735251,+,1070.0,739.0,False,False,2,1764,1764,100.0,90.71357078142697,2354,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI12,3735991,3737890,+,739.0,576.0,False,False,1,1902,1902,100.0,81.751,1580,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI11,3738467,3740191,+,576.0,1079.0,False,False,1,1722,1722,100.0,86.848,1925,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI9,3741271,3741402,+,1079.0,613.0,False,False,1,132,132,100.0,96.212,217,1.76e-56
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI10,3742016,3743355,-,613.0,650.0,False,False,2,1263,1263,100.0,91.85741501976284,1766,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI5,3744006,3745199,-,650.0,2827.0,False,False,2,1134,1134,100.0,93.29782098765432,1675,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI6,3748027,3748713,-,2827.0,1114.0,False,False,1,693,693,100.0,93.362,1020,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI4,3749828,3751568,+,1114.0,870.0,False,False,4,1563,1563,100.0,92.79799681325686,2274,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI3,3752439,3754206,-,870.0,885.0,False,False,3,1560,1386,88.84615384615384,91.34808579668348,1896,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI7,3755092,3756507,-,885.0,676.0,False,False,2,1398,1366,97.7110157367668,91.81270175438596,1907,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L1,1,TRI8,3757184,3758527,+,676.0,,False,False,1,1341,1341,100.0,91.295,1831,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L2,2,TRI22,4484939,4486730,-,,1511.0,False,False,3,1681,1678,99.82153480071386,92.34430801186944,2379,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L2,2,TRI201,4488242,4489610,+,1511.0,1339.0,False,False,3,1267,1266,99.92107340173638,90.82341019607844,1692,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167250.1,GCA_041870755.1|CP167250.1|L2,2,TRI101,4490950,4493449,+,1339.0,,False,False,2,2469,2467,99.91899554475496,90.90193732308936,3299,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167251.1,GCA_041870755.1|CP167251.1|L1,1,TRI17,3918855,3919606,-,,10925.0,False,False,1,756,756,100.0,92.19599999999998,1066,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167251.1,GCA_041870755.1|CP167251.1|L1,1,TRI20,3930532,3931229,+,10925.0,2550.0,False,False,1,749,698,93.1909212283044,87.268,797,0.0
GCA_041870755.1,Fusarium sambucinum,T-2/HT-2 *,TRI,CP167251.1,GCA_041870755.1|CP167251.1|L1,1,TRI21,3933780,3934573,-,2550.0,,False,False,1,827,794,96.00967351874245,92.065,1118,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100254.1,GCA_046056315.1|CM100254.1|L1,1,TRI1,60588,62349,-,,,False,False,5,1536,1536,100.0,99.80702316602316,2854,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L1,1,TRI22,5057710,5059397,-,,4249.0,False,False,3,1681,1557,92.62343842950624,93.0812940422806,2285,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L1,1,TRI101,5063647,5066169,+,4249.0,,False,False,2,2469,2467,99.91899554475496,90.99360056542812,3330,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI8,5851507,5852847,-,,640.0,False,False,1,1341,1341,100.0,100.0,2477,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI7,5853488,5854933,+,640.0,1517.0,False,False,2,1398,1398,100.0,100.0,2587,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI3,5856451,5858230,+,1517.0,876.0,False,False,4,1560,1529,98.01282051282053,99.93469562377533,2822,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI4,5859107,5860848,-,876.0,1178.0,False,False,4,1563,1563,100.0,99.93621159974506,2894,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI6,5862027,5862695,+,1178.0,5061.0,True,True,1,693,693,100.0,96.537,1125,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI5,5867757,5868950,+,5061.0,697.0,False,False,2,1134,1134,100.0,100.0,2096,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI10,5869648,5870987,+,697.0,607.0,False,False,2,1263,1263,100.0,100.0,2338,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI9,5871595,5871726,-,607.0,1131.0,False,False,1,132,132,100.0,100.0,244,9.45e-65
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI11,5872858,5874590,-,1131.0,618.0,False,False,1,1722,1722,100.0,86.11,1855,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI12,5875209,5877116,-,618.0,722.0,False,False,3,1800,1799,99.94444444444444,99.94455388888888,3321,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI13,5877839,5879663,-,722.0,1071.0,False,False,2,1764,1764,100.0,100.0,3262,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100255.1,GCA_046056315.1|CM100255.1|L2,2,TRI14,5880735,5881662,+,1071.0,,False,False,1,928,928,100.0,100.0,1714,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100256.1,GCA_046056315.1|CM100256.1|L1,1,TRI17,3658198,3658952,-,,10572.0,False,False,1,756,741,98.015873015873,89.68299999999999,950,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100256.1,GCA_046056315.1|CM100256.1|L1,1,TRI20,3669525,3670225,+,10572.0,2573.0,False,False,1,749,698,93.1909212283044,87.179,793,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100256.1,GCA_046056315.1|CM100256.1|L1,1,TRI21,3672799,3673592,-,2573.0,,False,False,1,827,794,96.00967351874245,91.688,1101,0.0
GCA_046056315.1,Fusarium poae,NIV,TRI,CM100258.1,GCA_046056315.1|CM100258.1|L1,1,TRI6,1112374,1113054,+,,,True,True,1,693,687,99.13419913419914,93.013,998,0.0
GCA_047716405.1,Fusarium chlamydosporum,Not reported ,TRI,JBLAUX010000001.1,GCA_047716405.1|JBLAUX010000001.1|L1,1,TRI22,1385523,1387261,-,,4260.0,False,False,3,1681,1566,93.15883402736466,90.1690688791484,2074,0.0
GCA_047716405.1,Fusarium chlamydosporum,Not reported ,TRI,JBLAUX010000001.1,GCA_047716405.1|JBLAUX010000001.1|L1,1,TRI101,1391522,1394039,+,4260.0,,False,False,2,2469,2467,99.91899554475496,86.84965832997177,2755,0.0
GCA_047716405.1,Fusarium chlamydosporum,Not reported ,TRI,JBLAUX010000012.1,GCA_047716405.1|JBLAUX010000012.1|L1,1,TRI21,812763,813556,+,,14724.0,False,False,1,827,794,96.00967351874245,86.776,885,0.0
GCA_047716405.1,Fusarium chlamydosporum,Not reported ,TRI,JBLAUX010000012.1,GCA_047716405.1|JBLAUX010000012.1|L1,1,TRI17,828281,829013,+,14724.0,,False,False,1,756,733,96.95767195767196,81.092,568,2.78e-161
GCA_050859235.1,Fusarium tricinctum,NP,TRI ,CM116341.1,GCA_050859235.1|CM116341.1|L1,1,TRI21,4178607,4179403,-,,,False,False,1,827,794,96.00967351874245,80.841,610,6.11e-174
GCA_050859235.1,Fusarium tricinctum,NP,TRI ,CM116345.1,GCA_050859235.1|CM116345.1|L1,1,TRI22,489065,490588,-,,4635.0,False,False,2,1681,1401,83.34324806662701,87.25044230769231,1601,0.0
GCA_050859235.1,Fusarium tricinctum,NP,TRI ,CM116345.1,GCA_050859235.1|CM116345.1|L1,1,TRI101,495224,497528,+,4635.0,,False,False,2,2469,2278,92.26407452409885,84.39014997813729,2208,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099492.1,GCA_050916195.1|CP099492.1|L1,1,TRI17,3676953,3677709,-,,12291.0,False,False,1,756,756,100.0,99.604,1380,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099492.1,GCA_050916195.1|CP099492.1|L1,1,TRI20,3690001,3690698,+,12291.0,2616.0,False,False,1,749,698,93.1909212283044,99.427,1267,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099492.1,GCA_050916195.1|CP099492.1|L1,1,TRI21,3693315,3694108,-,2616.0,,False,False,1,827,794,96.00967351874245,99.118,1428,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L1,1,TRI22,4693479,4695291,-,,1541.0,False,False,3,1681,1681,100.0,98.99096023738872,3014,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L1,1,TRI201,4696833,4698202,+,1541.0,1365.0,False,False,3,1267,1267,100.0,99.29061780929868,2295,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L1,1,TRI101,4699568,4702084,+,1365.0,,False,False,2,2469,2467,99.91899554475496,97.20496395301744,4178,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI8,5454195,5455493,-,,609.0,False,False,1,1299,1299,100.0,97.691,2233,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI3,5456103,5457871,+,609.0,955.0,False,False,4,1554,1519,97.74774774774777,97.58787353324642,2629,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI4,5458827,5460570,-,955.0,1174.0,False,False,4,1563,1563,100.0,97.19052873563216,2648,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI6,5461745,5462401,+,1174.0,2923.0,False,False,1,657,657,100.0,98.326,1153,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI5,5465325,5466513,+,2923.0,707.0,False,False,2,1128,1128,100.0,95.1240815602837,1779,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI10,5467221,5468588,+,707.0,606.0,False,False,2,1263,1258,99.60411718131434,93.3389516256939,1865,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI9,5469195,5469326,-,606.0,1273.0,False,False,1,132,132,100.0,97.727,228,8.12e-60
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI11,5470600,5472336,-,1273.0,565.0,False,False,1,1722,1722,100.0,84.268,1670,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI12,5472902,5474883,-,565.0,3151.0,False,False,3,1797,1797,100.0,95.82854949944382,2906,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099493.1,GCA_050916195.1|CP099493.1|L2,2,TRI14,5478035,5479208,+,3151.0,,False,False,2,1116,1116,100.0,99.10516994633274,2010,0.0
GCA_050916195.1,Fusarium asiaticum,3-ADON,TRI,CP099494.1,GCA_050916195.1|CP099494.1|L1,1,TRI1,436937,438690,+,,,False,False,5,1539,1539,100.0,97.53738107582632,2642,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122890.1,GCA_051903665.1|CM122890.1|L1,1,TRI1,345129,346881,+,,,False,False,5,1539,1539,100.0,97.86119896305895,2670,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L1,1,TRI22,4691085,4692900,-,,1547.0,False,False,3,1681,1681,100.0,99.2877637982196,3043,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L1,1,TRI201,4694448,4695817,+,1547.0,1365.0,False,False,3,1267,1267,100.0,98.97561150512216,2273,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L1,1,TRI101,4697183,4699699,+,1365.0,,False,False,2,2469,2467,99.91899554475496,97.28608748481167,4189,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI8,5497267,5498601,-,,646.0,False,False,1,1338,1338,100.0,88.49,1615,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI7,5499248,5500670,+,646.0,797.0,False,False,2,1398,1378,98.56938483547926,81.14148554913294,1095,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI3,5501468,5503230,+,797.0,1171.0,False,False,4,1554,1519,97.74774774774777,91.36094960732984,2093,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI4,5504402,5506145,-,1171.0,1176.0,False,False,4,1563,1563,100.0,97.443896485623,2670,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI6,5507322,5507978,+,1176.0,2926.0,False,False,1,657,657,100.0,96.049,1070,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI5,5510905,5512084,+,2926.0,667.0,False,False,2,1128,1128,100.0,95.30160638297872,1791,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI10,5512752,5514101,+,667.0,595.0,False,False,2,1263,1252,99.12905779889152,94.56905591054311,1937,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI9,5514697,5514828,-,595.0,1229.0,False,False,1,132,132,100.0,99.242,239,3.62e-63
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI11,5516058,5517795,-,1229.0,593.0,False,False,1,1722,1720,99.88385598141696,84.668,1709,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI12,5518389,5520346,-,593.0,3347.0,False,False,3,1797,1797,100.0,91.72674847307051,2499,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122891.1,GCA_051903665.1|CM122891.1|L2,2,TRI14,5523694,5524862,+,3347.0,,False,False,2,1116,1116,100.0,99.5524686940966,2038,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122893.1,GCA_051903665.1|CM122893.1|L1,1,TRI21,4316313,4317106,+,,2608.0,False,False,1,827,794,96.00967351874245,99.37,1439,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122893.1,GCA_051903665.1|CM122893.1|L1,1,TRI20,4319715,4320415,-,2608.0,12290.0,False,False,1,749,701,93.59145527369826,98.573,1240,0.0
GCA_051903665.1,Fusarium graminearum,Not reported ,TRI,CM122893.1,GCA_051903665.1|CM122893.1|L1,1,TRI17,4332706,4333461,+,12290.0,,False,False,1,756,756,100.0,99.603,1380,0.0
GCA_052857265.1,Fusarium equiseti,Not reported ,TRI,JAOANM010000002.1,GCA_052857265.1|JAOANM010000002.1|L1,1,TRI22,467973,469421,-,,4597.0,False,False,2,1681,1401,83.34324806662701,88.38992592592594,1691,0.0
GCA_052857265.1,Fusarium equiseti,Not reported ,TRI,JAOANM010000002.1,GCA_052857265.1|JAOANM010000002.1|L1,1,TRI101,474019,476350,+,4597.0,,False,False,2,2469,2289,92.70959902794654,88.26347294938917,2734,0.0
